Dataset,Category,Algorithm,Metric Type,Distance Metric,Accuracy,Precision,Recall,F1 Score,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Adjusted Rand Index,Normalized Mutual Info
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.6395238306765167,1.440395242052866,633.7442719153831,0.010486862820880906,0.015636227099058604
online_shoppers_intention_hr_hc.csv,imbalanced,KNN,Probabilistic,total_variation,0.8493106244931063,0.8166635433939726,0.8493106244931063,0.8185592272645149,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,SVM,Probabilistic,total_variation,0.8673965936739659,0.8967381977650983,0.8673965936739659,0.8768478917057418,,,,,
online_shoppers_intention_hr_hc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.14986305174896092,2.5961565267855287,1650.561092550434,0.00948053118718685,0.00869317080663006
online_shoppers_intention_hr_hc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.4640637655696232,1.0217416869535587,122.93553406122982,0.0035413024619230502,0.002246599093545592
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,euclidean,0.9577935271676974,0.9552578817829402,0.9577935271676974,0.9548194068701591,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,euclidean,0.9221633985291294,0.9541340320460634,0.9221633985291294,0.9333697762827701,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,euclidean,,,,,0.2775626572111073,1.1252143232837262,2488.1009170397765,0.040280350614673506,0.09172761132100786
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,euclidean,,,,,0.36939699306450746,1.6355860098946977,125.25671697350853,0.25048835803026853,0.14902674434673888
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,manhattan,0.9627272044276378,0.9607791467941011,0.9627272044276378,0.9604378229271034,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,manhattan,0.9378773384087552,0.9643870761949864,0.9378773384087552,0.9469156962338948,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,manhattan,,,,,0.19589588333762656,1.3077672185492775,1898.193674524834,0.010629076519122118,0.06147328616816457
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,manhattan,,,,,0.36073623347583733,1.243838440490932,112.55248574403062,0.2464992177110448,0.1413813250710787
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,minkowski,0.9577935271676974,0.9552578817829402,0.9577935271676974,0.9548194068701591,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,minkowski,0.9221633985291294,0.9541340320460634,0.9221633985291294,0.9333697762827701,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,minkowski,,,,,0.2775626572111073,1.1252143232837262,2488.1009170397765,0.040280350614673506,0.09172761132100786
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,minkowski,,,,,0.36939699306450746,1.6355860098946977,125.25671697350853,0.25048835803026853,0.14902674434673888
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,chebyshev,0.9530426652642475,0.9501774361669033,0.9530426652642475,0.949280002630821,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,chebyshev,0.8773966759326506,0.9365711356796016,0.8773966759326506,0.8978331571094861,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,chebyshev,,,,,0.28035276230979694,1.0996022627871687,2534.660445620509,0.055441786856959406,0.09988605990628607
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,chebyshev,,,,,0.2997211973102116,1.9567387041508846,115.50686760216706,0.23059096995586642,0.14716856227747288
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,canberra,0.9704006077149752,0.9691104628708285,0.9704006077149752,0.9686247550181477,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,canberra,0.9528593490437671,0.9672236419898805,0.9528593490437671,0.9575285556615597,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,canberra,,,,,0.23544911694989215,3.799433500556699,747.007901693795,0.014364937923565933,0.0451605509117847
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,canberra,,,,,0.262986664110567,1.4104585640287994,163.09567979467647,0.6063202762261627,0.42172957227809643
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,braycurtis,0.9641890594609034,0.9623684361350747,0.9641890594609034,0.961949430557536,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,braycurtis,0.941348993680766,0.9629468377341842,0.941348993680766,0.9485122196228982,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,braycurtis,,,,,0.20104387241058486,1.2388747423987538,1806.3915743880705,0.004158975632371598,0.0608284224326515
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,braycurtis,,,,,0.3436567187669226,1.1484757994761172,127.56148084555954,0.3264657852884434,0.1971496896744574
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,hamming,0.9428106817593683,0.9184323658233184,0.9428106817593683,0.9289732089333217,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,hamming,0.9408013823846135,0.9283742604033071,0.9408013823846135,0.9325368073326782,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,hamming,,,,,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,hamming,,,,,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Geometric,cosine,0.9652844490078719,0.9639138745837096,0.9652844490078719,0.9619173342971165,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Geometric,cosine,0.9135729132754001,0.9514613002774484,0.9135729132754001,0.9265769885045947,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Geometric,cosine,,,,,0.5102906910721187,1.6729917194528359,1543.9876362064479,0.07185869730042256,0.09060762834284684
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Geometric,cosine,,,,,0.2149462126483865,2.650490342974383,107.51323806930583,0.35758566629020244,0.2120150588916438
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Probabilistic,earth_movers,0.9428101808953778,0.9356650147054507,0.9428101808953778,0.9350959591930857,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Probabilistic,earth_movers,0.9038908784319618,0.9491362424224914,0.9038908784319618,0.9198879160003303,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Probabilistic,earth_movers,,,,,0.2933570658719517,1.1550074104343395,2168.6110454518753,0.027671368440266023,0.08033541879348427
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Probabilistic,earth_movers,,,,,0.49348564875366185,1.789660107761146,171.44123200777491,0.22864670660071817,0.14254640977467456
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Probabilistic,kl_divergence,0.9671119347541175,0.9654660976457358,0.9671119347541175,0.9654938373198177,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Probabilistic,kl_divergence,0.9223467147496096,0.9626267168738698,0.9223467147496096,0.9363172480913535,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Probabilistic,kl_divergence,,,,,0.4407953933180734,1.9395756461179097,1408.785424515715,0.08415442787156258,0.13671132046036993
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Probabilistic,kl_divergence,,,,,0.48614319543764534,1.7073586371300746,168.65746157591482,0.2723216600099119,0.15980667020731826
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Probabilistic,jensen_shannon,0.9669296202616179,0.9652109722229609,0.9669296202616179,0.9652091781068014,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Probabilistic,jensen_shannon,0.9429928292972043,0.9660909988305532,0.9429928292972043,0.9507176803863852,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Probabilistic,jensen_shannon,,,,,0.23705166533032154,1.447408972211599,1439.5098030591853,0.032907890927767566,0.07928804403225372
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Probabilistic,jensen_shannon,,,,,0.37201808228375066,1.6966654111754738,168.8030748695154,0.27172686639505816,0.1590329506511511
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Probabilistic,bhattacharyya,0.9669294533069545,0.9652680977671627,0.9669294533069545,0.9652776199047164,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Probabilistic,bhattacharyya,0.9234432729792225,0.9629167558077253,0.9234432729792225,0.9371095301548985,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Probabilistic,bhattacharyya,,,,,0.43000101128796747,1.7791098818026678,1440.7391126214113,0.07745341706998565,0.12824669465637656
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Probabilistic,bhattacharyya,,,,,0.48484364247824496,1.7073586371300746,168.65746157591482,0.2723216600099119,0.15980667020731826
page_blocks_classification_hr_mc.csv,imbalanced,KNN,Probabilistic,total_variation,0.9587072700408203,0.9559664657499075,0.9587072700408203,0.9557056216906213,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,SVM,Probabilistic,total_variation,0.9312986568497326,0.9616142389564464,0.9312986568497326,0.9418678184775556,,,,,
page_blocks_classification_hr_mc.csv,imbalanced,K-Medoids,Probabilistic,total_variation,,,,,0.244717600840312,1.0601029172081777,2286.2167477586486,0.01819597595706586,0.06725231193219018
page_blocks_classification_hr_mc.csv,imbalanced,DBSCAN,Probabilistic,total_variation,,,,,0.4644912209358909,1.6447086506312292,185.55337550162153,0.2581355645818518,0.15179170860918875
